Kind,Name,CountLineCode,MaxCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountDeclInstanceMethod,MaxInheritanceTree,CountDeclMethod,CountDeclInstanceVariable,PercentLackOfCohesion
Public Class,"test.NestedStaticSampleTest.Nested",4,1,1,1,0,1,1,1,1,0,0
Public Method,"test.NestedStaticSampleTest.Nested.nested",2,,,,,,,,,,
Public Method,"test.NestedStaticSampleTest.f",2,,,,,,,,,,
Public Class,"test.NestedStaticTest",22,2,1,10,0,46,1,2,1,0,0
Public Method,"test.NestedStaticTest.nestedClassShouldBeIncluded",20,,,,,,,,,,
Anonymous Class,"test.NestedStaticTest.nestedClassShouldBeIncluded.(Anon_1)",5,0,1,0,0,0,0,2,0,0,0
Public Class,"test.ParameterConstructorTest",36,1,1,4,0,2,2,1,2,9,0
Public Constructor,"test.ParameterConstructorTest.ParameterConstructorTest",13,,,,,,,,,,
Public Method,"test.ParameterConstructorTest.verify",12,,,,,,,,,,
Public Class,"test.ReflectionHelperTest",37,3,1,11,0,2,1,1,2,0,0
Interface,"test.ReflectionHelperTest.Animal",3,0,0,0,3,1,1,0,1,0,0
Abstract Method,"test.ReflectionHelperTest.Animal.makeSound",1,,,,,,,,,,
Abstract Class,"test.ReflectionHelperTest.Dinosaur",1,0,2,0,0,0,0,1,0,0,0
Class,"test.ReflectionHelperTest.Dog",4,1,2,1,0,1,1,1,1,0,0
Public Method,"test.ReflectionHelperTest.Dog.makeSound",2,,,,,,,,,,
Abstract Class,"test.ReflectionHelperTest.Dragon",5,1,2,1,0,2,2,1,2,0,0
Public Method,"test.ReflectionHelperTest.Dragon.makeSound",2,,,,,,,,,,
Abstract Method,"test.ReflectionHelperTest.Dragon.walk",1,,,,,,,,,,
Private Static Method,"test.ReflectionHelperTest.prune",9,,,,,,,,,,
Public Method,"test.ReflectionHelperTest.testMethodCount",13,,,,,,,,,,
Public Class,"test.ReporterApiTest",9,1,1,2,0,1,1,1,1,0,0
Public Method,"test.ReporterApiTest.testApi",7,,,,,,,,,,
Public Class,"test.ReturnValueSampleTest",6,1,1,1,0,1,1,1,1,0,0
Public Method,"test.ReturnValueSampleTest.shouldRun",4,,,,,,,,,,
Public Class,"test.ReturnValueTest",39,2,1,9,0,50,5,2,5,2,50
Public Method,"test.ReturnValueTest.before",5,,,,,,,,,,
Private Method,"test.ReturnValueTest.runTest",16,,,,,,,,,,
Public Method,"test.ReturnValueTest.suiteReturnValueTestShouldBeRun",5,,,,,,,,,,
Public Method,"test.ReturnValueTest.suiteReturnValueTestShouldNotBeRun",4,,,,,,,,,,
Public Method,"test.ReturnValueTest.testReturnValueTestShouldBeRun",5,,,,,,,,,,
Public Class,"test.SampleInheritance",29,1,1,2,0,9,4,2,4,0,0
Public Method,"test.SampleInheritance.configuration0",4,,,,,,,,,,
Public Method,"test.SampleInheritance.configuration2",9,,,,,,,,,,
Public Method,"test.SampleInheritance.configurationsWereCalledInOrder",7,,,,,,,,,,
Public Method,"test.SampleInheritance.inheritedMethodsWereCalledInOrder",7,,,,,,,,,,
Public Class,"test.SerializationTest",16,1,1,5,0,2,2,1,2,0,0
Public Method,"test.SerializationTest.iSuiteShouldBeSerializable",7,,,,,,,,,,
Public Method,"test.SerializationTest.testngMethodShouldBeSerializable",7,,,,,,,,,,
Public Class,"test.SimpleBaseTest",331,4,1,39,240,45,0,1,45,0,0
Protected Static Method,"test.SimpleBaseTest.addMethods",7,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.assertTestResultsEqual",7,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.create",3,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.create",5,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.create",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.create",3,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.create",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.create",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.create",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createDirInTempDir",7,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createDummySuiteWithTestNamesAs",9,,,,,,,,,,
Private Static Method,"test.SimpleBaseTest.createGroupIncluding",9,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createTests",12,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createTests",3,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlClass",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlClass",6,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlGroups",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlGroups",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlInclude",7,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlInclude",6,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlInclude",6,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlSuite",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlSuite",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlSuite",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlSuite",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTest",8,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTest",4,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTest",5,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTest",6,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTest",9,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTest",9,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTestWithPackages",12,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.createXmlTestWithPackages",12,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.deleteDir",22,,,,,,,,,,
Anonymous Class,"test.SimpleBaseTest.deleteDir.(Anon_2)",13,1,1,6,0,2,2,2,2,0,0
Public Method,"test.SimpleBaseTest.deleteDir.(Anon_2).postVisitDirectory",6,,,,,,,,,,
Public Method,"test.SimpleBaseTest.deleteDir.(Anon_2).visitFile",6,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.extractTestNGMethods",19,,,,,,,,,,
Anonymous Class,"test.SimpleBaseTest.extractTestNGMethods.(Anon_1)",0,0,2,0,0,0,0,1,0,0,0
Protected Static Method,"test.SimpleBaseTest.getFailedResultMessage",11,,,,,,,,,,
Lambda Method,"test.SimpleBaseTest.getFailedResultMessage.(lambda_expr_1)",3,,,,,,,,,,
Lambda Method,"test.SimpleBaseTest.getFailedResultMessage.(lambda_expr_2)",1,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.getPathToResource",8,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.getSuites",11,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.grep",9,,,,,,,,,,
Protected Static Method,"test.SimpleBaseTest.grep",18,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.run",3,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.run",3,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.run",4,,,,,,,,,,
Public Static Method,"test.SimpleBaseTest.run",4,,,,,,,,,,
Private Static Method,"test.SimpleBaseTest.run",6,,,,,,,,,,
Public Class,"test.StaticTest",6,1,1,1,1,1,1,1,1,0,0
Public Static Class,"test.StaticTest.InnerStaticClass",2,0,1,1,0,1,0,2,0,0,0
Public Method,"test.StaticTest.test",2,,,,,,,,,,
Public Class,"test.Test1",100,2,1,12,0,53,8,2,8,0,0
Constructor,"test.Test1.Test1",1,,,,,,,,,,
Public Method,"test.Test1.excludedGroups",18,,,,,,,,,,
Public Method,"test.Test1.groupsOfGroupsSimple",14,,,,,,,,,,
Public Method,"test.Test1.groupsOfGroupsWithCycle",15,,,,,,,,,,
Public Method,"test.Test1.groupsOfGroupsWithIndirections",16,,,,,,,,,,
Public Method,"test.Test1.includedGroups",13,,,,,,,,,,
Public Method,"test.Test1.logger",9,,,,,,,,,,
Public Method,"test.Test1.regexp",12,,,,,,,,,,
Public Class,"test.Test2",54,1,1,4,0,63,6,3,6,1,67
Public Method,"test.Test2.correctSetup",4,,,,,,,,,,
Public Method,"test.Test2.incorrectSetup",4,,,,,,,,,,
Public Method,"test.Test2.noGroups",16,,,,,,,,,,
Public Method,"test.Test2.partialGroupsClass",10,,,,,,,,,,
Public Method,"test.Test2.partialGroupsMethod",12,,,,,,,,,,
Public Method,"test.Test2.setUpWithGroups",5,,,,,,,,,,
Public Class,"test.TestClassContainerForGitHubIssue1360",44,0,1,0,0,0,0,1,0,0,0
Public Static Class,"test.TestClassContainerForGitHubIssue1360.TestNG1",14,1,1,2,0,3,3,1,3,0,0
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG1.test1TestNG1",4,,,,,,,,,,
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG1.test2TestNG1",4,,,,,,,,,,
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG1.test3TestNG1",4,,,,,,,,,,
Public Static Class,"test.TestClassContainerForGitHubIssue1360.TestNG2",14,1,1,2,0,3,3,1,3,0,0
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG2.test1TestNG2",4,,,,,,,,,,
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG2.test2TestNG2",4,,,,,,,,,,
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG2.test3TestNG2",4,,,,,,,,,,
Public Static Class,"test.TestClassContainerForGitHubIssue1360.TestNG3",14,1,1,2,0,3,3,1,3,0,0
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG3.test1TestNG3",4,,,,,,,,,,
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG3.test2TestNG3",4,,,,,,,,,,
Public Method,"test.TestClassContainerForGitHubIssue1360.TestNG3.test3TestNG3",4,,,,,,,,,,
Public Class,"test.TestHelper",32,1,1,9,0,6,0,1,6,0,0
Public Static Method,"test.TestHelper.createRandomDirectory",3,,,,,,,,,,
Public Static Method,"test.TestHelper.createSuite",8,,,,,,,,,,
Public Static Method,"test.TestHelper.createTestNG",3,,,,,,,,,,
Public Static Method,"test.TestHelper.createTestNG",3,,,,,,,,,,
Public Static Method,"test.TestHelper.createTestNG",5,,,,,,,,,,
Private Static Method,"test.TestHelper.createTestNG",5,,,,,,,,,,
Class,"test.TestListener",34,1,1,3,0,35,8,2,8,0,0
Public Constructor,"test.TestListener.TestListener",3,,,,,,,,,,
Public Method,"test.TestListener.onConfigurationFailure",4,,,,,,,,,,
Public Method,"test.TestListener.onConfigurationSkip",4,,,,,,,,,,
Public Method,"test.TestListener.onConfigurationSuccess",4,,,,,,,,,,
Public Method,"test.TestListener.onTestFailedButWithinSuccessPercentage",4,,,,,,,,,,
Public Method,"test.TestListener.onTestFailure",4,,,,,,,,,,
Public Method,"test.TestListener.onTestSkipped",4,,,,,,,,,,
Public Method,"test.TestListener.onTestSuccess",4,,,,,,,,,,
Package,"test.abstractconfmethod",17,1,,,,,3,,3,0,
Public Abstract Class,"test.abstractconfmethod.B",4,1,1,1,1,2,1,2,1,0,0
Public Method,"test.abstractconfmethod.B.doSomethingInMiddle",2,,,,,,,,,,
Public Class,"test.abstractconfmethod.C",7,1,1,3,0,4,2,3,2,0,0
Public Method,"test.abstractconfmethod.C.test1",2,,,,,,,,,,
Public Method,"test.abstractconfmethod.C.testSetup",3,,,,,,,,,,
Package,"test.abstractconfmethod.foo",4,0,,,,,1,,1,0,
Public Abstract Class,"test.abstractconfmethod.foo.A",3,0,1,0,1,1,1,1,1,0,0
Public Abstract Method,"test.abstractconfmethod.foo.A.testSetup",1,,,,,,,,,,
Package,"test.abstractmethods",31,1,,,,,5,,5,0,
Public Class,"test.abstractmethods.AbstractTest",10,1,1,5,0,46,1,2,1,0,0
Public Method,"test.abstractmethods.AbstractTest.abstractShouldRun",8,,,,,,,,,,
Public Abstract Class,"test.abstractmethods.CRUDTest",6,0,1,1,1,2,2,1,2,0,0
Public Abstract Method,"test.abstractmethods.CRUDTest.create",2,,,,,,,,,,
Public Abstract Method,"test.abstractmethods.CRUDTest.read",2,,,,,,,,,,
Public Class,"test.abstractmethods.CRUDTest2",6,1,1,1,0,4,2,2,2,0,0
Public Method,"test.abstractmethods.CRUDTest2.create",2,,,,,,,,,,
Public Method,"test.abstractmethods.CRUDTest2.read",2,,,,,,,,,,
Package,"test.access",55,1,,,,,8,,8,7,
Public Class,"test.access.BasePrivateAccessConfigurationMethods",17,1,1,1,1,3,3,1,3,3,67
Method,"test.access.BasePrivateAccessConfigurationMethods.baseDefaultConfBeforeMethod",4,,,,,,,,,,
Private Method,"test.access.BasePrivateAccessConfigurationMethods.basePrivateConfBeforeMethod",4,,,,,,,,,,
Protected Method,"test.access.BasePrivateAccessConfigurationMethods.baseProtectedConfBeforeMethod",4,,,,,,,,,,
Public Class,"test.access.PrivateAccessConfigurationMethods",32,1,1,3,0,8,5,2,5,4,60
Public Method,"test.access.PrivateAccessConfigurationMethods.allAccessModifiersConfiguration",10,,,,,,,,,,
Method,"test.access.PrivateAccessConfigurationMethods.defaultConfBeforeMethod",4,,,,,,,,,,
Private Method,"test.access.PrivateAccessConfigurationMethods.privateConfBeforeMethod",4,,,,,,,,,,
Protected Method,"test.access.PrivateAccessConfigurationMethods.protectedConfBeforeMethod",4,,,,,,,,,,
Public Method,"test.access.PrivateAccessConfigurationMethods.publicConfBeforeMethod",4,,,,,,,,,,
Package,"test.aftergroups",42,2,,,,,3,,4,0,
Public Class,"test.aftergroups.AfterGroupsBehaviorTest",30,2,1,11,0,49,3,2,4,0,0
Public Method,"test.aftergroups.AfterGroupsBehaviorTest.ensureAfterGroupsAreInvokedWithAlwaysRunAttribute",4,,,,,,,,,,
Public Method,"test.aftergroups.AfterGroupsBehaviorTest.ensureAfterGroupsInvoked",4,,,,,,,,,,
Public Method,"test.aftergroups.AfterGroupsBehaviorTest.getData",7,,,,,,,,,,
Private Static Method,"test.aftergroups.AfterGroupsBehaviorTest.runTest",13,,,,,,,,,,
Package,"test.aftergroups.issue165",26,1,,,,,6,,6,0,
Public Class,"test.aftergroups.issue165.TestclassSampleWithFailedMember",10,1,1,3,0,3,3,1,3,0,0
Public Method,"test.aftergroups.issue165.TestclassSampleWithFailedMember.a1",2,,,,,,,,,,
Public Method,"test.aftergroups.issue165.TestclassSampleWithFailedMember.a2",4,,,,,,,,,,
Public Method,"test.aftergroups.issue165.TestclassSampleWithFailedMember.afterGroupsMethod",2,,,,,,,,,,
Public Class,"test.aftergroups.issue165.TestclassSampleWithSkippedMember",10,1,1,3,0,3,3,1,3,0,0
Public Method,"test.aftergroups.issue165.TestclassSampleWithSkippedMember.a1",4,,,,,,,,,,
Public Method,"test.aftergroups.issue165.TestclassSampleWithSkippedMember.a2",2,,,,,,,,,,
Public Method,"test.aftergroups.issue165.TestclassSampleWithSkippedMember.afterGroupsMethod",2,,,,,,,,,,
Package,"test.aftergroups.issue1880",29,1,,,,,5,,5,1,
Public Class,"test.aftergroups.issue1880.LocalConfigListener",10,1,2,5,0,2,2,1,2,1,0
Public Method,"test.aftergroups.issue1880.LocalConfigListener.getMessages",3,,,,,,,,,,
Public Method,"test.aftergroups.issue1880.LocalConfigListener.onConfigurationSuccess",4,,,,,,,,,,
Public Class,"test.aftergroups.issue1880.TestClassSample",10,1,1,4,0,3,3,1,3,0,0
Public Method,"test.aftergroups.issue1880.TestClassSample.after",2,,,,,,,,,,
Public Method,"test.aftergroups.issue1880.TestClassSample.before",4,,,,,,,,,,
Public Method,"test.aftergroups.issue1880.TestClassSample.test",2,,,,,,,,,,
Package,"test.alwaysrun",149,1,,,,,17,,21,0,
Public Class,"test.alwaysrun.AlwaysRunAfter1",16,1,1,4,0,4,3,1,4,0,50
Public Method,"test.alwaysrun.AlwaysRunAfter1.dummy",2,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunAfter1.setUpShouldFail",4,,,,,,,,,,
Public Static Method,"test.alwaysrun.AlwaysRunAfter1.success",3,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunAfter1.tearDown",4,,,,,,,,,,
Public Class,"test.alwaysrun.AlwaysRunAfter2",14,1,1,3,0,3,2,1,3,0,33
Public Method,"test.alwaysrun.AlwaysRunAfter2.setUpShouldFail",4,,,,,,,,,,
Public Static Method,"test.alwaysrun.AlwaysRunAfter2.success",3,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunAfter2.tearDown",4,,,,,,,,,,
Public Class,"test.alwaysrun.AlwaysRunAfter3",16,1,1,4,0,4,3,1,4,0,50
Public Method,"test.alwaysrun.AlwaysRunAfter3.afterMethodShouldBeCalled",4,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunAfter3.dummy",2,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunAfter3.setUpShouldFail",4,,,,,,,,,,
Public Static Method,"test.alwaysrun.AlwaysRunAfter3.success",3,,,,,,,,,,
Public Class,"test.alwaysrun.AlwaysRunBefore1",35,1,1,6,0,6,5,1,6,0,50
Public Method,"test.alwaysrun.AlwaysRunBefore1.foo",7,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunBefore1.initSuite",4,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunBefore1.initTest",4,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunBefore1.initTestClass",4,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunBefore1.initTestMethod",4,,,,,,,,,,
Public Static Method,"test.alwaysrun.AlwaysRunBefore1.success",6,,,,,,,,,,
Public Class,"test.alwaysrun.AlwaysRunTest",43,1,1,10,0,49,4,2,4,0,0
Public Method,"test.alwaysrun.AlwaysRunTest.withAlwaysRunAfter",10,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunTest.withAlwaysRunAfterMethod",10,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunTest.withoutAlwaysRunAfter",10,,,,,,,,,,
Public Method,"test.alwaysrun.AlwaysRunTest.withoutAlwaysRunBefore",11,,,,,,,,,,
Package,"test.annotationtransformer",647,5,,,,,69,,71,9,
Public Class,"test.annotationtransformer.AnnotationTransformerClassInvocationSampleTest",5,1,1,1,0,2,2,1,2,0,0
Public Method,"test.annotationtransformer.AnnotationTransformerClassInvocationSampleTest.f1",1,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerClassInvocationSampleTest.f2",1,,,,,,,,,,
Public Class,"test.annotationtransformer.AnnotationTransformerClassSampleTest",11,2,1,3,0,1,1,1,1,0,0
Public Method,"test.annotationtransformer.AnnotationTransformerClassSampleTest.one",7,,,,,,,,,,
Public Class,"test.annotationtransformer.AnnotationTransformerDataProviderSampleTest",12,1,1,4,0,2,2,1,2,0,0
Public Method,"test.annotationtransformer.AnnotationTransformerDataProviderSampleTest.dp",6,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerDataProviderSampleTest.f",4,,,,,,,,,,
Public Class,"test.annotationtransformer.AnnotationTransformerFactorySampleTest",12,1,1,4,0,2,2,1,2,0,0
Public Method,"test.annotationtransformer.AnnotationTransformerFactorySampleTest.dataProvider",6,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerFactorySampleTest.init",4,,,,,,,,,,
Public Class,"test.annotationtransformer.AnnotationTransformerInTestngXml",9,1,2,7,0,2,2,1,2,0,0
Public Method,"test.annotationtransformer.AnnotationTransformerInTestngXml.shouldRunAfterTransformation",2,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerInTestngXml.transform",5,,,,,,,,,,
Public Class,"test.annotationtransformer.AnnotationTransformerInvocationCountTest",20,1,1,1,0,1,1,1,1,0,0
Public Static Class,"test.annotationtransformer.AnnotationTransformerInvocationCountTest.InvocationCountTransformer",16,2,2,5,0,2,2,1,2,1,0
Public Constructor,"test.annotationtransformer.AnnotationTransformerInvocationCountTest.InvocationCountTransformer.InvocationCountTransformer",3,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerInvocationCountTest.InvocationCountTransformer.transform",10,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerInvocationCountTest.concurrencyTest",2,,,,,,,,,,
Public Class,"test.annotationtransformer.AnnotationTransformerSampleTest",29,1,1,2,0,5,5,1,5,4,60
Public Method,"test.annotationtransformer.AnnotationTransformerSampleTest.five",4,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerSampleTest.four",4,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerSampleTest.three",4,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerSampleTest.two",4,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerSampleTest.verify",7,,,,,,,,,,
Public Class,"test.annotationtransformer.AnnotationTransformerTest",224,4,1,46,0,62,17,2,17,0,0
Public Static Class,"test.annotationtransformer.AnnotationTransformerTest.CustomizedTestListenerAdaptor",1,0,1,0,0,27,0,2,0,0,0
Public Method,"test.annotationtransformer.AnnotationTransformerTest.annotationTransformerInXmlShouldBeRun",23,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.ensureAnnotationTransformerInvokedForClassLevelTestAnnotations",10,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.ensureAnnotationTransformerIsNotInvokedMultipleTimes",9,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.getXmlPackages",11,,,,,,,,,,
Private Method,"test.annotationtransformer.AnnotationTransformerTest.runTest",18,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.testNestedTestClass_packageIncludesNormalTestClasses",26,,,,,,,,,,
Lambda Method,"test.annotationtransformer.AnnotationTransformerTest.testNestedTestClass_packageIncludesNormalTestClasses.(lambda_expr_1)",1,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyAnnotationTransformerClass",4,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyAnnotationTransformerClass2",4,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyAnnotationTransformerHasOnlyOneNonNullArgument",8,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyAnnotationTransformerInvocationForAllApplicableEvents",20,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyAnnotationTransformerMethod",17,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyAnnotationWithoutTransformer",14,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyConfigurationTransformer",10,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyDataProviderTransformer",10,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyInvocationCountTransformer",16,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyListenerAnnotationTransformerClass",11,,,,,,,,,,
Public Method,"test.annotationtransformer.AnnotationTransformerTest.verifyMyParamTransformerOnlyOneNonNull",9,,,,,,,,,,
Public Class,"test.annotationtransformer.ConfigurationSampleTest",20,1,1,4,0,5,4,1,5,0,20
Public Method,"test.annotationtransformer.ConfigurationSampleTest.beforeClass",4,,,,,,,,,,
Public Method,"test.annotationtransformer.ConfigurationSampleTest.beforeMethod",4,,,,,,,,,,
Public Method,"test.annotationtransformer.ConfigurationSampleTest.f",2,,,,,,,,,,
Public Static Method,"test.annotationtransformer.ConfigurationSampleTest.getBefore",3,,,,,,,,,,
Public Method,"test.annotationtransformer.ConfigurationSampleTest.testingEnabledOnConfiguration",4,,,,,,,,,,
Public Class,"test.annotationtransformer.ConfigurationTransformer",22,2,2,9,0,4,4,1,4,0,0
Public Method,"test.annotationtransformer.ConfigurationTransformer.transform",6,,,,,,,,,,
Public Method,"test.annotationtransformer.ConfigurationTransformer.transform",10,,,,,,,,,,
Public Method,"test.annotationtransformer.ConfigurationTransformer.transform",2,,,,,,,,,,
Public Method,"test.annotationtransformer.ConfigurationTransformer.transform",2,,,,,,,,,,
Public Class,"test.annotationtransformer.DataProviderTransformer",20,1,2,8,0,4,4,1,4,0,0
Public Method,"test.annotationtransformer.DataProviderTransformer.transform",6,,,,,,,,,,
Public Method,"test.annotationtransformer.DataProviderTransformer.transform",4,,,,,,,,,,
Public Method,"test.annotationtransformer.DataProviderTransformer.transform",6,,,,,,,,,,
Public Method,"test.annotationtransformer.DataProviderTransformer.transform",2,,,,,,,,,,
Public Class,"test.annotationtransformer.FactoryTransformer",32,1,2,12,0,6,6,1,6,1,0
Public Method,"test.annotationtransformer.FactoryTransformer.getLogs",3,,,,,,,,,,
Public Method,"test.annotationtransformer.FactoryTransformer.transform",8,,,,,,,,,,
Public Method,"test.annotationtransformer.FactoryTransformer.transform",4,,,,,,,,,,
Public Method,"test.annotationtransformer.FactoryTransformer.transform",5,,,,,,,,,,
Public Method,"test.annotationtransformer.FactoryTransformer.transform",5,,,,,,,,,,
Public Method,"test.annotationtransformer.FactoryTransformer.transform",4,,,,,,,,,,
Public Class,"test.annotationtransformer.MyListenerTransformer",22,1,2,10,0,5,5,1,5,0,0
Public Method,"test.annotationtransformer.MyListenerTransformer.transform",4,,,,,,,,,,
Public Method,"test.annotationtransformer.MyListenerTransformer.transform",6,,,,,,,,,,
Public Method,"test.annotationtransformer.MyListenerTransformer.transform",2,,,,,,,,,,
Public Method,"test.annotationtransformer.MyListenerTransformer.transform",2,,,,,,,,,,
Public Method,"test.annotationtransformer.MyListenerTransformer.transform",6,,,,,,,,,,
Public Class,"test.annotationtransformer.MyParamTransformer",19,2,2,5,0,3,2,1,3,1,33
Public Method,"test.annotationtransformer.MyParamTransformer.isSuccess",3,,,,,,,,,,
Public Static Method,"test.annotationtransformer.MyParamTransformer.onlyOneNonNull",6,,,,,,,,,,
Public Method,"test.annotationtransformer.MyParamTransformer.transform",7,,,,,,,,,,
Public Class,"test.annotationtransformer.MySuiteListener",9,1,2,2,0,2,2,1,2,0,50
Public Method,"test.annotationtransformer.MySuiteListener.onFinish",2,,,,,,,,,,
Public Method,"test.annotationtransformer.MySuiteListener.onStart",4,,,,,,,,,,
Public Class,"test.annotationtransformer.MySuiteListener2",9,1,2,2,0,2,2,1,2,0,50
Public Method,"test.annotationtransformer.MySuiteListener2.onFinish",2,,,,,,,,,,
Public Method,"test.annotationtransformer.MySuiteListener2.onStart",4,,,,,,,,,,
Public Class,"test.annotationtransformer.MyTimeOutTransformer",7,1,2,6,0,1,1,1,1,0,0
Public Method,"test.annotationtransformer.MyTimeOutTransformer.transform",5,,,,,,,,,,
Public Class,"test.annotationtransformer.MyTransformer",27,5,2,8,0,2,2,1,2,1,0
Public Method,"test.annotationtransformer.MyTransformer.getMethodNames",3,,,,,,,,,,
Public Method,"test.annotationtransformer.MyTransformer.transform",21,,,,,,,,,,
Public Class,"test.annotationtransformer.SimpleTest",13,1,1,4,0,3,3,1,3,1,33
Public Constructor,"test.annotationtransformer.SimpleTest.SimpleTest",3,,,,,,,,,,
Public Method,"test.annotationtransformer.SimpleTest.beforeMethod",2,,,,,,,,,,
Public Method,"test.annotationtransformer.SimpleTest.run",4,,,,,,,,,,
Package,"test.annotationtransformer.issue1790",48,4,,,,,6,,6,3,
Public Class,"test.annotationtransformer.issue1790.TestClassSample1",5,1,1,1,0,1,1,1,1,0,0
